id,name,google_name,status,cloudinary_url,cloudinary_public_id,width,height,bytes,format,elapsed_ms,google_photo_name,google_photo_attribution,error
430,בנדורה,Bandura Ashdod,ok,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783344641/restaurants/google/restaurant_430_google_800.jpg,restaurants/google/restaurant_430_google_800,800,533,124067,jpg,4191,places/ChIJkf9mGsC8AhURgi7VH4Yt-1g/photos/AaVGc3lSPS3f36sE-4Dg6qdCJu4R3Z5s4wCCoMv23cqruWuoym5cHf6Fb1dYFK8xNQVMhbY56gkETIP3a6_jZEWnQ_e_glpTBlPTWr8_eBWpZOsybRWOv-EAcDuWTRxAjIkK1dBlCuUdaMEIA2itPK0tWX74hmH2ZLwVjR5aKLjRGcsNtRAorxnI7C-5aWeLAPK3t7DvUEDSNG807R0jj26P_TxPo3FY-pnl-Az5ED-bcg302HGwTRFWUKUlS5lkiV3mR2e5gH-z8JrS3FUv5o3Z7Mw4pl5jbFesFpOrM_nnn9Z6_2c13AY4mpSm81fKj69J5IRyggb-Bz-g6MvKNnC4u5zwC5uJbhAoaL5_7guRSYeTYHiqTtJWnD_lam2O_dgYbfnoExxriD4ctecllwFZWu7A3_7l-w2f9_YprDhV0is,אשדוד בתפריט,
554,קמפניה,Campania,ok,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783344644/restaurants/google/restaurant_554_google_800.jpg,restaurants/google/restaurant_554_google_800,800,600,109579,jpg,2111,places/ChIJo3YvTFC0AhURZcrzw6dDg30/photos/AaVGc3l7S5iJhCLaQfNikL2MeXZ2LoixydZ2k51FKxk_WCniRJr2TkqKFDl5lyc-fQoIoC1wuxo2_n_fit9QVmGf8VVuj0ZidmvzNt2FTbSGGFGt25-SIyJIKJoVYE2_IRx81v_72xIz19N5kpkJ6yuOQ0IG2yxyGp-ZgfN92Z4-ip_1tAwpgLQZdBAnESxkyf-z7-3jE7dP9H0Kv6UxiN9PjoBGjS5wUrg1jukCBtGXG-wTG6IkBhhncw27tSiZPe8aJHOLOQtgUokhAj1i6xfxn9KuTgAYicF2Zf-Rhl0zBpnl1lOifwhiuXLpE6TAJDsZw5SARKEUElJyRcmiWvscHKudqI1nzpka4y-kgGAl8_CxAzCwQCEoTY5IJHsgh17jjo7pWqekWdJK0GjT11rKCNKlPbxa6s-slpmF9x5cMrc,קמפניה,
571,פיקולינו,Piccolino,ok,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783344646/restaurants/google/restaurant_571_google_800.jpg,restaurants/google/restaurant_571_google_800,800,600,133140,jpg,2046,places/ChIJKQ2uz9YpAxURJIVY19exSrU/photos/AaVGc3lRER4bTKRSp9ml3WZ-0zTYU0RN0mw48T2b9wCM8PADKUqQ1zS3JexOuXSc-crew08jXUFMsNaWPc1AB-H6SpAgOfzJ6AHsumVJBVKw2KPh_yIIqjABBuZBBpUgtcUil_xFDcRIaYFdvYM9mAxmfIOjXKHidGQG5VjyaHrAUn6Bb38et3jlkzMXuYd51AwbI31LTDiBurAoe4lNHA-MnkT0IIBxY4zuTXGC1ZmQj_DyWFHOHVPx1PRQcGXfK_2SUM4orfp36GqsWREeNHGQ_KI6CMX8cwxcLI3YsIJXo2kONmDgeAhLpUwuC3HzuNO8KwsREEXJmfDYql2TVJ6l7ta-k_NK6O-qaOuPwYL44KlFUW7FXX7bi3NAT5cwZmVp6Egab5bwOK3xXgLrbSSCGzRuqXyzC6dWQWB5dU727omHqrns,Anat ענת Foghel. פוגל,
572,גרג קיטשן רמות,גרג קיטשן רמות,ok,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783344648/restaurants/google/restaurant_572_google_800.jpg,restaurants/google/restaurant_572_google_800,800,534,176040,jpg,1941,places/ChIJF-mQ8kvXAhUR5tKcclrLNyk/photos/AaVGc3mSWMvxyaKf-UXwu8DF-S1woQptktfqhbCB_K-DNI6PU-u4wXKknEe3--ZfbClGkAqKfsOc79hRcxRVGmwfl6MI26s5JsWQY7GRHD0PRUta6ceLLWtqPBKS3lnZBn1t_FKomPlmGlbzgt7F5Bxqe9Uqfg2UgX7x9OQLfj4iN477EY30kMS9QRZV-0M_jGbBxTGTcAjD61D_QFTJ1Nj8bL4YxagqfCMtaSb7Y7ViCtqA9JfoVF-DzyuNikbpa11rehFfxizB0jiPx4i7o_0IVJ2UVHQWt6N_urg1PCcetnoS9hJ0SN4tU5p0DiWd0RrB_9NlM265cdJvq5qsZ_rIc7H7QmTMhjuFlgqpYXo3cBDkZ8EFm0ezr2BP1yxwj-sORL9qIqahP7rwhagGW7CZ-DmT_j6CyVfRc7XXwMwnbAMFbW0,גרג קיטשן רמות,
574,אנטריקוט,Entrecote,ok,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783344649/restaurants/google/restaurant_574_google_800.jpg,restaurants/google/restaurant_574_google_800,800,534,123152,jpg,2302,places/ChIJpSjhfx7WAhURcmoT40Lr1nk/photos/AaVGc3l_Kicj4kz_X3Hss4mGDPt4QG7159ML1Eb7Yz7oIG_jRLQcSv9x3C6TY23BaQaqHmC1KKbDtPGSwyCzhtCoAnlWye1BVkCcNQKzejzZlGEmin5o5VEMwavNtBX4Mt7nC6xOfuP8wTKtGToLpR3UoYera00811jQSiO0d1J152XamvGmS4-jt87Ca_FcAi56S53wke3xPZg-gslyZJi8wzkedkfAznWotmPYhJ7NzH2nIHn6eOlxX1l4DorMlOPCa8ubixuHSPgasPANDRgukHKpQ-Kr1qMjR0gz1Cu5gEYt2Zz4ZQrefXr5HxTGV1PUNgBJ-R9YqpJuqQ6KJXx9XaYCj6Wppej3HlWsJj2VcxfNXSLP3IgHR2JknaIwfy4cc0K31C72SlK5nb_MRZQ6s9OmcsqRgIT4tJ_Bnrbj9lKT719G,Yossi Schwartz,
585,מהדרין על האש,סנדביץ בר מהדרין,ok,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783344652/restaurants/google/restaurant_585_google_800.jpg,restaurants/google/restaurant_585_google_800,800,1067,202995,jpg,2298,places/ChIJDZHZjqxqHRURRqn80kmQ2LQ/photos/AaVGc3kJrok0xAR9Np5wFJAXOSZpoStDX-TMJabvxRMj4gcqupAx3MaAiQVTv_Iigwgb6_ppkTbo8xXvsOVHohCg8lPaHDsvj42RoM6RXVPMAy1xZW92umn6IrF49RhsIhKqCMbLRQZB1UuK84HBEMBZ4m4OZB5ruQcWNqg3hOMP2RllzfE9I2S9yp2ypJOlIHT8AYVeDi5gPVAoZI6e4RvS7EisgnmRQsv1gV9LUM2SrG3mqUOU3bcgDhfWMtr6pFa1WCeOsrC4GRK5E9636NBfNCZWBNjBKRRkwyiUC1XdCvA5CIOwPQY1gq3klCCpHqyfJpoEF5ibOc6NLnVlrinXjlY4ynMiSoREMgdQMDJDujuLc5PBC6T1OocctvDxm9qyNHRUwlKEupDUXpZevIr2OZZEssga9YYYp-atMQEIuhFeaRNrV68jU18iUwbPoQ,סנדביץ בר מהדרין,
590,קפה לנדוור,Landwer Café לנדוור,ok,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783344654/restaurants/google/restaurant_590_google_800.jpg,restaurants/google/restaurant_590_google_800,800,384,122357,jpg,1841,places/ChIJWbNe6_M_HRURHTVzb0PsuH8/photos/AaVGc3lNkcQPUq00SQToBrGilhoqcygmQtLZ_lvE3ibR0liasNOuOvHZ-twl-Fuj_KhNHtdjKbR9q1fVjNMv0dfy3sbVkpgmqOyPl_Jtgd3MyE0m5oYaquVN6kpBvRU56Dj-3Vu864tNREEgspp0ZsfWWZ-iA-OK2911UGjwHIev81NxJNebfkCl6PibzWjqsOCdJKp4WRQcAEYRp-Y29-mtizpgqRDb7fBScBjegV5KOfZLhQiil2p4pu7ncOSyUKEmeU3HTl4Y0GxzN2liSYpwSMo9EE2FQFBQcV4Fmy_RLVL6yIg118C6Cc7u8nS4_GF0g-ej_fWgjqPiEe1oH7zVbEXWm6itPsmeCl5uepcm9ronyTwopaAWWkOxAOOKpbITDwXp0d8NrasYhzlKf1O2LJbhEWUOHE0RuDx5DaYdHEaQXDD_,Sagi Sh,
592,פיצה סלסה,Pizza Salsa,ok,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783344658/restaurants/google/restaurant_592_google_800.png,restaurants/google/restaurant_592_google_800,800,450,475532,png,3799,places/ChIJ86wRVqhqHRURyLTsLMFEukY/photos/AaVGc3l_cJxN9Zvzmia0VanP5cgKrZmXmnRHcnDbXIYoLQ017z6H1yh8YS_v3YQpD5ylNWFx1uBgNnjnGrSyVdxLH4geR-7imToxozpYVJl1IbRdAtZ1-RDrSud3XB2M75rRiChFExmDiP12EfL88MSDWNV7EIgijtXCRKro6AKj0gbleTneT1NHilReAKG1l845dR4VgHjvFSknfcQbnP4CaNKOBz3jTqNh5SyIB4xziOa-ipWwrGKlpAAQedq_fWYlCFmAwEGnZ_ohg_rGeX3Hv1troM8kHfr8LHzVea7KSJpJmX0fiafikitHVlmIOhDpKNd79ARz1oHCld3qOZgiLW9Hjc8YbU9lR4SMMKXv_kfWr_TgATJhKlhsMalGrDGx1YtD38DuRR9vmgrblWNtycKhh7TPERhxE-SJ5LXSU2kuyj0,Pizza Salsa פיצה סלסה,
594,מסעדת אייסטורי,Ice Story,ok,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783344660/restaurants/google/restaurant_594_google_800.jpg,restaurants/google/restaurant_594_google_800,800,1067,170059,jpg,2339,places/ChIJTYCwxCPWAhURJfAXsdCAmeg/photos/AaVGc3nzK1V9-oKDijmLL1Ish-hzgXIIDTf4KCX9Ek_WTmvlFhOnWfjpTArYvoVrbYo5Ke4mlLe2aKJMgWov0_hLcEwH6auiYuKCvj6Man8JNuH3siLK34k-ggnoj-zC9hEysCY_RrNvfDUb60dqUJrvQSngh6f12ikQk22EJgj0CetVvYoppS6tz0qAgeERBTRc_5M-pNL_RBV12v6jEgsFvU9USQNhaAZBL3MikfvkaCpWk7OTBwHrNCv5grvf50AmY-APxKXgZE1q0MYlw6ahaqgeGQAjCVB1uZJO3AXSyGKoCmcTAWxt5ElSu-CNEP7v0EPH1nVngK10rD4hbCwX1YThWMfz-7X2RspmCwJk40bBbMSA97eY88yzI7eSrfitkdBTMovxsptFQuQymVWvQnmiT4tRSWpv4FJsTHno1ZYFxKlb,Ice Story,
1204,עלמא,עלמא,ok,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783344662/restaurants/google/restaurant_1204_google_800.jpg,restaurants/google/restaurant_1204_google_800,800,533,169396,jpg,1838,places/ChIJSUoqfmWiAhUR_Lq4ibu2OTk/photos/AaVGc3l3Jjz4bja8g9j4AAsatBdh9xtZ7nu4jbv9dHxLtaHA5Hh9r0eAIP7b_ZLiyWBQrIQTCJG35zUWNYKsu9ndunJIzEibkvw-yrwIBqdRTtlNI79vVlFp0co12hQsbrxTHstzO-PC5VVyvLqgGcRdevEEP82w2MryFya89YOyeYVwbB4bmRmTa14h14SNfXIMS_idSG-BwP5nCIrR-vYQryfVef23s9NFYpHbGwRRvKoqE0oha4i5LOXYeCxnPFtexhzmMBmfBhtY_4YmYbkYbAfHM4lckw3TKAW2IRNEhmWkmSponXBJTlklMX22FXCsA3oT8hMS3OAkGgbeTgdvCvc1rNqa5a0lR7tnSr_ibD55TdPWH31VBgUnQpP5ZDFgyfYJDB0OGf7JctTWYZaFXcg4BVU2TWq-b9QE3YE_V1hvxZyV,עלמא,
