id,name,google_name,status,cloudinary_url,cloudinary_public_id,width,height,bytes,format,elapsed_ms,google_photo_name,google_photo_attribution,error
6442,מסעדת בחור טוב  Bahur Tov,Bahur Tov,ok,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783411299/restaurants/google/restaurant_6442_google_800.png,restaurants/google/restaurant_6442_google_800,594,392,297673,png,3279,places/ChIJfYBJBqcHbUcRHrfiI6y8q5U/photos/AaVGc3kbCRvDrY4vX0-3Y8iwxq80yBeipD8RdnW1qBvb_r4F2TshQaRyd42fBDCRyUNLeucn90NH3zLpEaoIiqtAwY1ohhM3N2P9MeGGhRIWj2he7wC262geBCrQ8cAgCkwXRyosulATQvWfFE8FDprEml-5Ynhe0E4-ztxNtePvmOJTHASLQ61tLuxNx02VVniv0VFz0ohAc9ephE6d3V-EJP3aeJKRCzElaPVxCmMfbzzbXuPZm1WeNDaFcfd1koRK_Egx_QguVLbyYUakbyFsSgBM2TBwxC-RZVnMPDXtij_KdzXmYSsWG6QQy10a9FuZ6SmFAtFNHKm1IVnkv1_1csCaFffN1q-dDtVOtL8fXgq-bIAIbsB7Ih1gvBUc3tnoCFg1b1Vs804m4QUXjak7p6sLcNtOHDGVfvaB7YH1hwE,Bahur Tov,
6443,"חדש!  Mea Shearim ,Fine Dinning","Mea Shearim ,Fine Dinning",ok,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783411300/restaurants/google/restaurant_6443_google_800.jpg,restaurants/google/restaurant_6443_google_800,547,365,45189,jpg,2292,places/ChIJ--vlUAAHbUcR3tEEK-VyJSI/photos/AaVGc3lSIEd-O9RsyWKx9C0pX9H5F21NSM_cKs8bIImMfLwnw307LEZcHVHH5p6PVwuD-9lDV_PJhW0grbiypStijF2N4FaEl07866lTAuHcUq9zdHO-sTnH6ETVf0nLodv7Eaw7VVWVxKklgV2sXPmU9QOcC5SVmoMZyJNQwrMddc-ZTBvpTWGybl7U39-K2NE6yrTzf_8ZDZstXcZ9WSvqHoT89MPVUt5N4FN4yle5HQih4_YovpLUiIVdm6L9pxG63kWXrflrQUsca02knPTHPb-kXfCM7barf36Xtk-OLANiSYUFRVklbLIRdaRDHtv45Q73n9s7D0Eo6kEjILLrDsCNfHMtCMCglN57J46fNGQPabVgT3-T0h8AvQB97vqVHQ6DaNeVjxzwV0NrinMRvG26hfNPHwRQZn30OXXhA1zwepCM6UFLoEHQ8uC1bg,Mea Shearim Fine Dining,
6444,"מסעדת ""מאה שערים"" וינה Mea Shearim",Mea Shearim Kosher Restaurant,ok,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783411303/restaurants/google/restaurant_6444_google_800.jpg,restaurants/google/restaurant_6444_google_800,800,534,85947,jpg,2897,places/ChIJ9w16bacHbUcRwhhi4m7jn-Q/photos/AaVGc3mg2J8ts2krvsow_FVuCSj2HZU1ugXkgTGCSzREftuM9cBmZTX9bwpoZVAyzSB7IQf9LZWW94xrUCvnZaSDPT75vKYZI2Zg9o0Zsq6lY8BwE1fVdCt32sIZGzPQokOCoLIVriM5S9d3RPaxTYfOgkkxP6NJeTicE3HjAtYAuBRVmfpMWnIxKb7s_sAiqxSOjev09c15poJc2-U-wt4w7qr_thElhjw2eo6PwagMs3uo5W7ZwAk5Az1fazEmT-FrrOVY6khGrGEJNLP6S8X9UlbAQkOZOPEtQpMgQirNZSryePebp3WLKv-KGHl4Dqj_UsJr-arJAuYASN3-egMd1H32SYstNVgMLfV6rO2mRyytd2xlgp72Y-VxbCzbpSuyTgXDhmQs6M-HhVRONmWedAhjTvedNNEJ9UjpyY2sfinl8Yb7,Mea Shearim Kosher Restaurant,
6445,מסעדת צפת  TZFAS,מסעדת צפת Tzfas Kosher Restaurant,ok,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783411306/restaurants/google/restaurant_6445_google_800.jpg,restaurants/google/restaurant_6445_google_800,800,456,86965,jpg,1699,places/ChIJ3yIxsgcHbUcRL7bRTxxcwJI/photos/AaVGc3m8BNYG6RCifZJXqJ6ZQ7PysDqIWEmZ_TqoNDnt2L6ZHGo2SutkjjBGBsfc1y-T7tLTVjkf6UBYq1RvxxqDTaDSWuab4wYgk3xHDMahNeyleGbVl4_hlSDUVLdHN6okQ1K3zbB0rt8tUms6xVK4LdVdVDBVvnUg9soYhR_6g1zidzc9MwOQhlyW7VZXDrRpAmHnfWF7RZFceg1whCPxMvxxbCZOcq3BQIsfAsdAzMahgcVGG94fR4q5ltWxdZvGAFo026uqhp2di3My7ildHyglF_ciIzVf6uERDRi-od_dZ2PFAJNKZF4_uXDIqEcdaR0sPB0jA3gBLe2Unx682IVg6Bg3_xVyw1i2v41R--Xjoz_xCfV47RjnlOf6wkfh0ues7dpLUSpDw8FK_KUfcxc4_Yro5YXbOmonF4tp4UXI0tRBonfy-H4IIoRK5sqG,מסעדת צפת Tzfas Kosher Restaurant,
6446,מסעדת אלף אלף וינה  Alef-Alef,Alef Alef Kosher Restaurant,ok,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783411307/restaurants/google/restaurant_6446_google_800.jpg,restaurants/google/restaurant_6446_google_800,800,600,169011,jpg,1690,places/ChIJVW_PkaEHbUcRmLMiPg9jghE/photos/AaVGc3ljQ7EHbsfD7Ut1tag7DyK_p3bG5Yox2u2P3mrKfthOzW9IS6I0ioZD57xRhydKaecr6Zu9J0v5HjPD1AqPmEThx7VeuSJ03WBXg75Sa0chGKhHHOkdB8V_XpCjifln8psVrz3hwdVbFmSvIfVk0jQtLEkbyMcV5nTv5s3AsvwUC4CC4z-Hu12XEXfZCnGOG3C8PzriHGb9uozG0HXazAX8-5_vWvWnbJrSusP5EZIBvhHI6MX5PZLYe1NUvLNkF-YySYpEWv2oyGZfGvesBrxkwurJ5wQ-nRgxiudV0x3cgcdrMehYQZ1-N14y9Hzsxbq7-794AoqeX5YfRp5viEJ-1XU5bCNNt6D4XVcabA32N-kb2Xm-HFYs_axZiYQFPjt_C7Z0ts8iYu6RBOnH_9hOVuTyk3ua94bbjZ7MCSvmtTWE,Reynaert Invest,
6447,Kosher Deli  כושר דלי,Kosher deli,ok,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783411309/restaurants/google/restaurant_6447_google_800.jpg,restaurants/google/restaurant_6447_google_800,800,600,114531,jpg,1697,places/ChIJj2vh4KYHbUcRfwNN_81UBFQ/photos/AaVGc3mprNvNiEWYAjWfhGYtjcM3825dHgH_kbEbr87IwlsHupFKwHnRhx8WNTof_Hw15z6nXTPRrJx3ZT9JnLvP1EWAnzZCOrQECnN-Wx-o88JBgjsOrp9-mb9rxiYpdz8_RwSnpMjoM1N1nEV1YGhOK1VcpnIkN_ZYbjkPxe6BjdQuDyDkhfSXRaDhXtNfEkMNB5_nZefDhG2GDO1IHk4mvUMWBQUncDbE8RVTEvNzZdG0f1IF5iSJJbpV-gUNNvuewOxnUojDTI8YzyOrczBALQ7Rz1WX7q-FBSkcIB0JextYNg0k9XcC6JfRcmWCaXTwUWxMReVp0p8dZl2BLx_WcKn-opTg6tSOk92Xw_PzQFSzHPB3lRazuS9UlhI-_xYppoy0FWnoxIi5BQxq8oYYWQu2WzK885YDmdTwt1-fSk4,nuha duks,
6448,בושלי  Baschly Street Food,Baschly,ok,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783411311/restaurants/google/restaurant_6448_google_800.jpg,restaurants/google/restaurant_6448_google_800,800,534,129989,jpg,2728,places/ChIJ8Xr7-5UHbUcRM1txAtl8kZU/photos/AaVGc3maun7L-tsWD-WXAwlp4ma2A7at3jyDSJP3uY1z8iMvO01-SFHx59rI0NqSvi5ONyKs_nMoh78YS_w5jbSbjvk0WwK-W3SWW1LUfdhtQ35pvOu1U4fWCn3wU6vT1b-TviUVrbTWsxjjdclcjZrKb87JurAOSdk2rEKkLNYPFVIxei1jOfhk9zPaA1tl8-GX_8chcY0hG6rSbj2McMi9YSotlLB8al4Hlx5NB8ls250TCoGc77LIfv0ojHcUSPXXq6uxWfZKxPFv9zTZAnMHs88P9BXF4NkvEwh8zM_ilnu-ZOJ2yWbld-OyIYM_QULUmEfLMkKWiT-sNjPzF6X1w8tWNVTdyX1F209ouGuiSVMOCvdNvNaYpLeJUM_bUDafSrKpLhB_ZbVsRYHT-Hz1bCilk0GmxOv4bFafr5GqIh5a35Ao,Baschly,
6451,מסעדת האוכל של שלום   Schalom Food,Schalom Food,ok,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783411313/restaurants/google/restaurant_6451_google_800.jpg,restaurants/google/restaurant_6451_google_800,800,600,167815,jpg,1787,places/ChIJw8yFZIgHbUcRqBIdy0qwAnA/photos/AaVGc3nZyTBmLeNaJTEm8OK4CX6ilxRBZTSO6_qetxy3qvIDS7iz47Y5E8WToJGz-wKzcE8gllEdLRt8ASkB3glRnKUMhGVkWnmGP-5zG7St7RTtxkSOkeHu9tKEwO77aBkyIlcIK39OV2em-pMXW1WwU-Vqfvk3X10OkykxHOhIbme3gAxoeLl3_3H4kxMrwtFra8sgraiqjKLcVV0pgJI9au07hSGBqAm81mxRIUu_6kUulhzzXowXmWECxhJ7PGz1Fyt0eS-RrETCsTAeUQhUlYu8F9BzYVwfpzTJPZ-URaMEPse7kOkyevECVdAB7ALBNjCty3Ll92ZOUY_yPiaCOuB0snH-W0du-19vZExM9sO6Nf2lPY-CQ6KpbI1UypYL1K9giL9sz4Kew6Fro1l8mK7HyrEuIfZBcOy-ciFB1zg,דניאל יהודה - Daniel Yehuda,
6454,LOX & TRUFFLES Deli,LOX & TRUFFLES Deli,ok,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783411315/restaurants/google/restaurant_6454_google_800.jpg,restaurants/google/restaurant_6454_google_800,800,450,69543,jpg,1236,places/ChIJY6Cng_wHbUcRbnEWMQd8wp4/photos/AaVGc3mQ5PI1SEIzM81VAR-pwR3Eo_mBgDVSCeVpLe6w6V0s_5QvfAkUma14r7vbySUmNij4QOrEmMUf2kdQas8YGxrOfX6S9GPpl2_H2_KG2NV12q-CfXPS7Li3XmmxURfvCaD2_oCR8Sdt3aOoJOw_d80LtSD9kyGcbJ5gCrAVg5D5-7virs51eGqbTaG4LzLlRjA4JFk6YYq3vNGE5uqhC7r63khdJWhWXLigF2jus3asRzBnLIX_nA2aGhEYSgDVS3yNG_Z26J1YvZLCuYFXRcXCpPQvR727nSH7KHwnD7Ms8pl9y2VywI321hCD864atDt3qcFdnIjG7QnhH_pxRYn8AEUO8mAjIdGQMvd_THNw-llXeJSD53sZtF5P-wSDy7GjyrpGerRiw-yswuM3DGczPUgjRZ6LP0EDVvTaXQA_Yw4cGOl0DoJvaKUx6SMF,LOX & TRUFFLES Deli,
6455,רוסטיקו פיצה Rustico Pizza Napoletana,Rustico Pizza Napoletana,ok,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783411316/restaurants/google/restaurant_6455_google_800.jpg,restaurants/google/restaurant_6455_google_800,800,534,149418,jpg,1467,places/ChIJW1WcSQAHbUcR6ZFqs-7ahzs/photos/AaVGc3lEfJOcMOk2YY88hiPgVeCGXHSRPMBV08-nwrAtZWigvuYHIhJr196d_ESMHEGcG_klc3EIYf501v2Y8NYpjLsqHhnl76DQoNTbtazcpXKLdwpxa1GYKA83vep_Nwrw5YvsMq9AEJUiG8M14nI6jAx7JiFzTbZBFC6-0k71z2qb0rEl0pl3rE_FSWH2sKh3sRcu8KsSzpPTmr6PUrHtENQ3bH9WGPTlb83Rn06XhO--J8zAMc-tlf2pNdJTMLr--qkfvYtQKCME4C_1-BFaG9RNTd51pPryUDbV19JzMU1HWJtTn76uSva8H9X2_h8ZhA7f2lWtbWNLDdfCdOzAjuav2d_zcBR2vMfIhxdz59TTwgBa5YZF5UldyYztJkEVv_Efmmdq2luWf-kAdCxRkstlMb-z0VP4MZxFz0e1RrGyXw,Rustico Pizza Napoletana,
