decision,user_note,id,final,source,reason,old_name,old_address,city,country,country_code,old_lat,old_lng,place_id,google_name,google_address,google_lat,google_lng,business_status,google_primary_type,google_types,google_maps_uri,google_phone,google_rating,google_rating_count,google_opening_hours,has_photo,google_photo_name,google_photo_attribution
apply_google_shadow,User approved green rows,8218,verified,rules-yes,unique name matches + same city,Douieb Montmartre,"11 bis Rue Geoffroy-Marie, Paris, 75009, France",Paris,France,FR,48.8737799,2.3442798,ChIJ-bskTj5u5kcRAgAfSfTkq7w,Douieb,"11 bis Rue Geoffroy-Marie, 75009 Paris, France",48.8737559,2.3442742,OPERATIONAL,restaurant,catering_service;food_delivery;grocery_store;food_store;store;service;restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=13595211637997895682&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,01 47 70 86 09,4.4,781,Monday: 9:00 AM – 8:00 PM | Tuesday: 9:00 AM – 8:00 PM | Wednesday: 9:00 AM – 8:00 PM | Thursday: 9:00 AM – 8:00 PM | Friday: 8:00 AM – 4:00 PM | Saturday: Closed | Sunday: 9:00 AM – 8:00 PM,yes,places/ChIJ-bskTj5u5kcRAgAfSfTkq7w/photos/AaVGc3lHd6fLDOshhgthPsTtukDokIVa8mY066_BPg0CB2Kpf2S2xnmcZWdVr79gfyv9x8N8Q8W0b1i8HW2JwfUAoy62kzK_EfLjOZIMK6jjkcUx41CNQ-Lq1SN_DTCuaLZZ3N3h_Cj4sKLj8M43NMQdLwfw1TWvM6b6HOHzNaB86ani2SfS3HpczBs1cj2GGBo1m7gFDEiq3Ki_aSJLcqE4wXUEO3egR7ELhs3KrSZ-Xj1lc9uJrPy0FZhFtpFiazGhW1bgsiwW1eI0nTEuS3i7Ddfjb0m57llAGYNlpZOyGH4IH8gWzYpeLvz_II6D7ZKNv0hSx3yxjPG6LuXSsxxoggAHnrbTynAvibIT6zlpW2oGbvYW0zqjYFV1FCBMY5mz4v5L87qW7SH8l8ExFltYnu7BIXWujySQKtIkSJXrpPc,Gaston ZARD
apply_google_shadow,User approved green rows,8219,verified,rules-yes,unique name matches + same city,Flavio,"11 Rue Cardinet,  75017 Paris, France",Paris,France,FR,48.8815504,2.3018904,ChIJpZR2vqdv5kcR4Lo66Vso224,Flavio,"11 Rue Cardinet, 75017 Paris, France",48.8815743,2.3017852,OPERATIONAL,pizza_restaurant,pizza_restaurant;pizza_delivery;meal_delivery;food_delivery;italian_restaurant;restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=7988022739291781856&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,01 45 74 68 11,4.7,659,"Monday: 11:45 AM – 2:30 PM, 6:45 – 10:30 PM | Tuesday: 11:45 AM – 2:30 PM, 6:45 – 10:30 PM | Wednesday: 11:45 AM – 2:30 PM, 6:45 – 10:30 PM | Thursday: 11:45 AM – 2:30 PM, 6:45 – 10:30 PM | Friday: Closed | Saturday: Closed | Sunday: 12:00 – 3:00 PM, 6:30 – 10:30 PM",yes,places/ChIJpZR2vqdv5kcR4Lo66Vso224/photos/AaVGc3m4vCsg4Gym5k8j30jmyTjYVZvY98BcorqyCcPCINZE7Wp_bwjJ5_gKwVOyv8EeL8UABT2m8f_PJT-a8siVxRLpJakUKcipigWeRGWWZjFvbyKnX-lQo6lRyJmNvaanWpbUNqnf8eijwQhVag8iOGQyOKultq8duAvqkJYpMOrRoy--xbcs3-BM03JJvj7VZqgokzHviBc17faIgklQF62DqfH1PAw1Rhn1k5NmVefUlikbXAjy8FaOv4jUnbeOxJz7yAtaWAlD38TzKL0iqgsZMAA0vNx0nGX_GMLg-190hbrl9WS2wbCReSjs9of06zpxXd8fpp_OG7CtMRbqnp-9H5AV_X2BvFYl9Z4fuP6Y-5LCUG4-zyaljTqwFq1akus2fyJI90azNfej6loDsSBtPaXfoptYETBZrseamfKOo4r1,FLAVIO
apply_google_shadow,User approved green rows,8220,verified,llm-yes,"LLM אישר (0.95): Same synagogue, different English names. A: 'Friday Night Great Synagogue' | B: 'Grand Synagogue of Paris'. Both refer to 'Synagogue de la Victoire' at 44 rue de la Victoire, Paris. Identical address, same city. 'Friday Night' may reference Shabbat services; 'Great/Grand' are both translations of the French 'Grande'. Not a kosher restaurant - this is a synagogue (place of worship), so outside scope of food venue matching, but addresses are definitively identical.",Friday Night Great Synagogue,"Synagogue de la Victoire 44, rue de la Victoire  , Paris, 75009, France",Paris,France,FR,48.8534951,2.3483915,ChIJU-2xYTJu5kcR7ygFtO_qe90,Grand Synagogue of Paris,"44 Rue de la Victoire, 75009 Paris, France",48.8753944,2.3364316,OPERATIONAL,synagogue,synagogue;tourist_attraction;place_of_worship;association_or_organization;point_of_interest;establishment,https://maps.google.com/?cid=15959608019755804911&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,01 40 82 26 73,4.6,575,"Monday: 9:00 AM – 1:00 PM, 2:00 – 5:30 PM | Tuesday: 9:00 AM – 1:00 PM, 2:00 – 5:30 PM | Wednesday: Closed | Thursday: 9:00 AM – 1:00 PM, 2:00 – 5:30 PM | Friday: Closed | Saturday: 9:00 AM – 12:30 PM | Sunday: Closed",yes,places/ChIJU-2xYTJu5kcR7ygFtO_qe90/photos/AaVGc3k8vQOMwM_MFH1npYXoqnMdDt5SMHacBEUGZ5JlbFGmNQpyt3y9Of4jwfvZOlVBqvMveUgYNpk0dlqxXtuvf44H8UqVVIcdRw3SlVHILcfBVk3Zv83l7ImgS9vSvYRnYWq8k9vb5J_kjtNv4DhmBiAUGK7x3LBT1mFvVCp6yVyExYXv57gxuDxv3ivjXUogzxT31Wq8hIRrM5O9kSk1W4tQxelIilqLLqnv60GOltMfwJpIH-o-yq9YhwOQqM2v4swpEAHB6VqevJ-QbmGWdN3gVyZGSoQaU3rbEazxLhVaKbYAMvfPBVxLQbzqFE0NnrLDSMOXJk8ls54i1iQOL9PJz56A9xIZaNzzIKC1KLtzPRQG702jjYFbBTmURqJcLd481JbcFk3_52TQsPUTIi9LDzg9qjuVkKOtP1cIsxU1NwkP,Samuel Schmid
apply_google_shadow,User approved green rows,8221,verified,rules-yes,unique name matches + same city,Fumé,"10 Rue Berryer, Paris, 75008, France",Paris,France,FR,48.8752889,2.3040115,ChIJC4A3o8Vv5kcR604HFqraEMk,Fumé,"10 Rue Berryer, 75008 Paris, France",48.8753229,2.3039779,CLOSED_PERMANENTLY,restaurant,restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=14488320425299758827&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,06 98 06 29 70,4.5,333,,yes,places/ChIJC4A3o8Vv5kcR604HFqraEMk/photos/AaVGc3lNxJbdmr7ppF9fBhb5xGmQpDL2mSlzDAZmvb3_BSlO-5oPsS6jz5sUY8qt8z470svCiA3YYoe--bh0n1gHPDXJwhZVX4lB08bZG6W873O-b8_xzNDx-r0EinKwFvbuiusOaXKQ3eX1jLVP3aEsJCjbiIi28zWqMx5TYHhesTo1Q0RpN2VWhGdIC2bvxNGKvI7Bqu0BUUlETFzKwGUX1dZDzv-0dIpkIw52-AeIbtYorGmuQBB_-cijBBdBEgF96EXfC64NSt_KRwcC3sfpH7nwlPfsX8oIdnxrrHPWeHhU71GcQ3aDUJilvs2ILGAnZDrb0hOeT2A6ZpQieSwqSGyeBQg8GxRhd9EnT8xPL0VuTCX7oBtSSwJXfaKjRmi2Fs3Ue8wVrNlsRsdsjbpL0ym0F8uUZzPld2mUuI677pGvrA,Lindy T
apply_google_shadow,User approved green rows,8222,verified,rules-yes,unique name matches + same city,Gabrielli,"12 Rue d'Héliopolis, 75017 Paris, France",Paris,France,FR,48.8849744,2.2939929,ChIJf6V9tSVv5kcREPdOBf1Mhi4,Gabrielli,"12 Rue d'Héliopolis, 75017 Paris, France",48.8850227,2.2940381,OPERATIONAL,restaurant,restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=3352451622223410960&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,01 44 09 00 08,4.6,671,Monday: 11:00 AM – 12:30 AM | Tuesday: 11:00 AM – 12:30 AM | Wednesday: 11:00 AM – 12:00 AM | Thursday: 11:00 AM – 12:00 AM | Friday: 11:00 AM – 3:30 PM | Saturday: 6:30 PM – 2:00 AM | Sunday: 11:00 AM – 12:00 AM,yes,places/ChIJf6V9tSVv5kcREPdOBf1Mhi4/photos/AaVGc3m8OhRvry96e7oU_ocMs0_jdTjlrMjWb3fTXlzHvHeD2Tcv6o08zjhc70-XuC4DVQaqf2vfU9hUIA7ACDbk10lTTBFq5qRajtT_cjRnTqvo0wnWpSdcHLeJXhO9gCEPOZl8UCwf_eiUHGXIoOi1RsfHimXZclGV-orVuSm2KHFM_8STJrMPA5RQ4nYsLBDKLVtB4p58IDKN-fT52rcpJ8F5oGcCdlQVt6FEsUBhkDox680iQovLpyFTfQP6zAjfoJi7cNLFyucZ3duLm92pypOE3mJtQydKXu1gB6fnvIVMjn781IHv0LNaBpyc9L32_TNFX9qlemOmNmocnicx05hDB8SNblRXlLmtkNAyNKlPSu8fk8Iop-1qI7w4QiMb-hUqQ2ypVxM6j7zjuGo4_vsTymLAo93-hw01RwGXjZ52GJXo,Gabrielli
apply_google_shadow,User approved green rows,8223,verified,rules-yes,unique name matches + same city,Grill Bar 16th,"74 Rue Saint-Didier, Paris, 75116, France",Paris,France,FR,48.8677047,2.2817318,ChIJh1wAhlFv5kcREO5wuudGNBo,Grill Bar,"74 Rue Saint-Didier, 75116 Paris, France",48.8677807,2.2817583,OPERATIONAL,restaurant,taco_restaurant;sandwich_shop;salad_shop;hamburger_restaurant;meal_delivery;american_restaurant;food_delivery;restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=1888212104854433296&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,01 45 05 17 17,4,326,"Monday: 11:30 AM – 3:30 PM, 6:30 – 10:30 PM | Tuesday: 11:30 AM – 3:30 PM, 6:30 – 10:30 PM | Wednesday: 11:30 AM – 3:30 PM, 6:30 – 10:30 PM | Thursday: 11:30 AM – 3:30 PM, 6:30 – 10:30 PM | Friday: 11:30 AM – 3:30 PM | Saturday: Closed | Sunday: 11:30 AM – 3:30 PM, 6:30 – 10:30 PM",yes,places/ChIJh1wAhlFv5kcREO5wuudGNBo/photos/AaVGc3n3YntdCW23aXt326DF4fg1DOP-gtHnJS7JUhXffjF2tHxBbNhsdv1HNq7tnhiA4bUGwPO3j5s1W6EPOgJLSf4mFSy-ZgpRxuxv1eZ98NEXWV3yuLHdmX2LoLYskVNCDE7kmuZqKeXDGaxHqO6WHyLDh6DmJoC1jXNfnHVV7caCnTf_r4S2BFvd2AHhWDVOt_C9hRgzOZH8TnkUHZ1lV1brkF9VZ_uM0W1zuEZgOJe5Fq_tzL4jbJa3KHaPs2xpGhN1LJfr107Bleat8JAzxML_TArHbNcOHgWj_08OlemNpRJjsyGk5YWMlo8bsxvFXAZGiZY29X9rsDL-GHKbfpgc173Ylv7IzK8IyJ3bx-_OEOtu2IGDg_WpFQPzLYFcFt2nx9Wfx7KX1ClXDJQXLVE3PrexKCL8CHQ8lItq4aNGgs2_,דוד שדמי
delete_restaurant_candidate,User says all red rows should not enter and should be deleted,8224,no_match,rules-no,business_status=CLOSED_PERMANENTLY,HBK Paris 17th,"43 Rue Laugier, Paris, 75017, France",Paris,France,FR,48.8821364,2.2944831,ChIJVVqC3pNv5kcRAHskpR1GNno,HBK 17ème House Burger,"43 Rue Laugier, 75017 Paris, France",48.8821157,2.2944028,CLOSED_PERMANENTLY,restaurant,hamburger_restaurant;barbecue_restaurant;american_restaurant;restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=8806303214508210944&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,01 42 97 40 96,4.2,313,,yes,places/ChIJVVqC3pNv5kcRAHskpR1GNno/photos/AaVGc3nJLeqaNSHs_Xw2v0-UVhw3QWFjiCH4m594bQRH4n0S5dJgnnoaWz2j0zFFgqo_WmwwNIYqlaV7XZHKPkk4f26DUrz9GBc224H-C6cVu1blGKSl-tOHSUSj3yFIYiXNlEB-7rod1TthLXk_nLZr9R06yEorcBkBd2odXGh18i6uQKDNKyv-EOhrWTObN-u6uAueICOtWWhSGoCo9u6BbxSmuiOTasM36lhXsY8KFtuS1k9mjbhdKO4lxh9-bCgXU7AXR0QoFgS7dINKD8S1LAGoHiC98NEkedB5gDxMuwzpMWSDzK9axuApftis4H7TKtvh6L9AJE9pGo5sM36bD8Kg_Kxq21PVo83dsHjnA0ucVTJuhX_-vFKnxtbs5Cyp1BJPZxXG87Q6ZUsfHP4E-0oyJWsZKDGwhP50rSz5O9yHqg,HBK 17ème House Burger
apply_google_shadow,User approved green rows,8225,verified,rules-yes,unique name matches + same city,Il Nuovo,"192 Rue de Courcelles, 75017 Paris, France",Paris,France,FR,48.885753,2.296681,ChIJ921uN6Zv5kcRpYT9hVvMfQ4,Il Nuovo - Italian & Cosy,"192 Rue de Courcelles, 75017 Paris, France",48.8857912,2.2967394999999997,OPERATIONAL,italian_restaurant,italian_restaurant;restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=1044215382081897637&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,06 09 03 17 18,4.6,391,"Monday: 11:00 AM – 3:00 PM, 7:00 – 11:00 PM | Tuesday: 11:00 AM – 3:00 PM, 7:00 – 11:00 PM | Wednesday: 11:00 AM – 3:00 PM, 7:00 – 11:00 PM | Thursday: 11:00 AM – 3:00 PM, 7:00 – 11:00 PM | Friday: Closed | Saturday: Closed | Sunday: 11:00 AM – 3:00 PM, 7:00 – 11:00 PM",yes,places/ChIJ921uN6Zv5kcRpYT9hVvMfQ4/photos/AaVGc3nGEo19_K5gQK8_rIMefYmr8W2azGDsgZ5VU_gn48pkd4PcwcjJLbsVvjKRD70EdJFGEXmugi17yxLF8yXRjn8FotTbEEjbZvdMpa0q_YHmJJax3Uvs8bCkUFqYdoIWRVehAZuSuo_QOwqVN-rCXAyBj5poBqArCb3lnavurkLCrUFJdpKG-zFcRXvSLZagCrrrW6AUuCOmLWgzHN4VHx0ktGB1-lqCso0eVUT82V8iUCqcYTOpCLLlJPdhzX8xWHSffwuuz0bkYN8Uou3KwJW_nwyIt5iaqxIol99zClHZDD36pTdCvLQOO23dq7Jlg_05EWAcnxxT9tYZ9oPLtvob_hbzdaPYFgCwRQj07gdvZ1zrsXN-SQPZLnnHM366MxnK7m1Ko_Z7JBBOMGfraB4Qt4zBrMZhwz_Bj-sn0qoXQg,Il Nuovo - Italian & Cosy
apply_google_shadow,User approved green rows,8226,verified,rules-yes,unique name matches + same city,Il Palazzo,"17 Rue La Fayette, Paris, 75009, France",Paris,France,FR,48.8740168,2.3364545,ChIJ99upTDhu5kcR8IBMxj-EzdY,Il Palazzo,"17 Rue La Fayette, 75009 Paris, France",48.874055899999995,2.3364738,OPERATIONAL,italian_restaurant,italian_restaurant;pizza_restaurant;restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=15478172903786971376&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,01 48 74 60 31,4.2,955,"Monday: 12:00 – 3:30 PM, 6:30 – 11:00 PM | Tuesday: 12:00 – 3:30 PM, 6:30 – 11:00 PM | Wednesday: 12:00 – 3:30 PM, 6:30 – 11:00 PM | Thursday: 12:00 – 3:30 PM, 6:30 – 11:00 PM | Friday: 12:00 – 3:00 PM | Saturday: 7:30 – 11:30 PM | Sunday: 12:00 – 4:00 PM, 6:30 – 11:00 PM",yes,places/ChIJ99upTDhu5kcR8IBMxj-EzdY/photos/AaVGc3lYx05Gz9Fgdg9rrPePcZsJ5o1M5asQyDFm01rO79tYVNAbQoXLoL4ePMG7caz3cq9mqThGFwlOIyXK8TWTLyPWTwFtfCPNlPsc4nboev78-yEecDm97ahfxjZfowXHhW8-20_UJ8Iqr8Om1CMYZoriKavl21yax0B0gpu4ftCU05XLxWACVxURf6n8EGY1KW_RSolbDKvbs2NDaRdIIpnX0zxBNhVjQ0XKEGJ1POtOfFzqaNAy_H_ozqqF5BycgAFX7JEaGnASyiIca03Fnc4HAge0uAo74W_OHGtKFxJ-bmoFpUleIPtiNixNXnxVvq5RnbPK6l4UuVzxbsHvUW-qY9_hTsFijdwz9LNVv8ju8SBVbcemansdJjfZZ3zcwJoK6hOBU2yw220zjfD-qe40tCGnp_Dz1zcg28se9jI_axyqo4pHZ9FO0xa_Qu5b,Nico
apply_google_shadow,User approved green rows,8227,verified,rules-yes,unique name matches + same city,Itsik,"78 Avenue Secrétan, Paris, 75019, France",Paris,France,FR,48.879354,2.3772443,ChIJefAw_QFt5kcR7LNsb9_CP8A,Itsik,"78 Av. Secrétan, 75019 Paris, France",48.879298,2.3772469,OPERATIONAL,restaurant,restaurant;point_of_interest;food;establishment,https://maps.google.com/?cid=13853005243717825516&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,06 11 08 93 41,4.4,27,Monday: 8:00 AM – 6:00 PM | Tuesday: 8:00 AM – 6:00 PM | Wednesday: 8:00 AM – 6:00 PM | Thursday: 8:00 AM – 6:00 PM | Friday: 8:00 AM – 5:00 PM | Saturday: Closed | Sunday: 10:00 AM – 4:00 PM,no,,
apply_google_shadow,User approved green rows,8228,verified,rules-yes,unique name matches + same city,Japan Eat,"231, boulevard Voltaire, Paris, 75011, France",Paris,France,FR,48.8513384,2.391269,ChIJQRz1jXRy5kcRcDfKXDCccN4,Japan Eat,"231 Bd Voltaire, 75011 Paris, France",48.851381599999996,2.3912339,OPERATIONAL,japanese_restaurant,japanese_restaurant;sushi_restaurant;thai_restaurant;chinese_restaurant;restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=16028482805340714864&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,01 43 73 02 02,4,352,Monday: 11:00 AM – 12:00 AM | Tuesday: 11:00 AM – 12:00 AM | Wednesday: 6:30 PM – 2:00 AM | Thursday: 6:30 PM – 2:00 AM | Friday: Closed | Saturday: 8:00 PM – 5:00 AM | Sunday: 11:00 AM – 2:00 AM,yes,places/ChIJQRz1jXRy5kcRcDfKXDCccN4/photos/AaVGc3kHrz5muqDjdyAq9a_c7M-lNWXFnOHP9yFR_0nrCburVnaL78hGmCrEG4uTl9f1BFKJIhvZYTh10JkPTfX3-ZcTM2pAMibvOITmv3wqY9rSr5ICie11YjWzLj0w0MjZPTBKOGXusAsJv-sxUU8vwneXz6CKruJCXmH7D5OPe8qmGK9XyvNgmLWCMQh_fEXPTQ7u7YGPI5TMApqkf3cr9FklXZBnVYU1pUN9M4r78_srYubX43AJr7-wwzNXE_vyvckyj0uYwCqneZDW8AFez7ZicNXI8st909C8WZ0o7yiA8p1iyvdgJnOEMz8huIHVeHpIETPALdQlzt6QOzsV35u_c5FyIP1SY6o5iG4LCRNVR3kO6dFO-lDKyoNiUjKftL5ZjEuk_qcS57YXFeeJ2sc4_s5Mh2hJAIoYW4CF2cR93g,Rona Z
apply_google_shadow,User approved green rows,8229,verified,rules-yes,unique name matches + same city,Kavod,"26, rue Jean Mermoz , Paris, 75008 , France",Paris,France,FR,48.8711877,2.3118643,ChIJz8HhV89v5kcR1sA78EcREAE,Kavod,"26 Rue Jean Mermoz, 75008 Paris, France",48.871315900000006,2.3119864,OPERATIONAL,restaurant,restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=76580194336096470&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,01 42 25 65 26,4.4,1385,"Monday: 12:15 – 2:15 PM, 7:30 – 10:15 PM | Tuesday: 12:15 – 2:15 PM, 7:30 – 10:15 PM | Wednesday: 12:15 – 2:15 PM, 7:30 – 10:15 PM | Thursday: 12:15 – 2:00 PM, 7:30 – 10:15 PM | Friday: Closed | Saturday: Closed | Sunday: 7:30 – 10:15 PM",yes,places/ChIJz8HhV89v5kcR1sA78EcREAE/photos/AaVGc3k9IpI4vo4F7Y-Xhqtd2pLWHfjutcpBJd-4iui0DsA7BQXGKXPQ3l7xdeApRY50M1cs8lE6n5xGcIohhQfvJKKk9kxRknDZ3Sr3T03LXO-E6ktj6GGzBXBKxyv3l1u0hreEVMMgg1SlRdFcWKslEWRefO1EOcXOlfzrZlgTvEkVwyd39szPnBaERghsnWvxPzCxWPk05l5B6fd3ZS3ZBaZ6n4VI7HMtav4GX_JuRfqT6rMfJGOyf6K6E1ALah2xlWPIZ7gK1JzNkiNnB_GqU04MpwyHGYIc3IgTshCA1s3-lnJBFEelDCSpMgQfREgCHnP3NXPdMBtqrQ77eZyMORoIqKaDsY1gk0bqIIyLts3Uom_4DJ-hzeaQvKtjfgg_B2haLhl_nOWm6-0h9K0yW9H6sHZa2i033ydSkbXqz79IBPz4,Avi Sitbon
apply_google_shadow,User approved green rows,8230,verified,rules-yes,unique name matches + same city,Kavod Halavi,"19 Rue Jean Mermoz, Paris, 75008, France",Paris,France,FR,48.8715103,2.311943,ChIJ4xFfbkdv5kcRR0p7Yxpoc8Y,Kavod Halavi,"19 Rue Jean Mermoz, 75008 Paris, France",48.871576700000006,2.3118932,OPERATIONAL,restaurant,restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=14299887704378919495&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,01 42 89 02 00,4.6,161,"Monday: 12:15 – 2:30 PM, 7:30 – 11:00 PM | Tuesday: 12:15 – 2:30 PM, 7:30 – 11:00 PM | Wednesday: 12:15 – 2:30 PM, 7:30 – 11:00 PM | Thursday: 12:15 – 2:30 PM, 7:30 – 11:00 PM | Friday: 12:15 – 2:15 PM | Saturday: Closed | Sunday: 7:30 – 11:00 PM",yes,places/ChIJ4xFfbkdv5kcRR0p7Yxpoc8Y/photos/AaVGc3mSSTBQnNLiAyzN0oy_0H4c3zw611dSGyaaqzhucsxNVzFk_dTj75xSp3OTrVv-_pyY2-dQr7h025UH6FtXmYDeap3yO-gTWO5JGhfgT1rWnK3h4PDD1_ibm3hUroCLZuIbzcvk7vAMbx9IMHbd3rsLX1kO6MsQODgaHzjzD52PZJI6vwExY017oq49x9GTchim8irU0S87wPK99XARnP6TmOhXVQH88zS_zvdBHku6JAFHOjF0TVTg8Xz0JiO5ggvQW02qmTt-NtapgAZxsqsufEvU1XMjQvubFc-MTYm-cxF4eTlJNk2QRkwYtUJFPeXGLaEDSulAgSOS6xXUkK1Or32RJ5gkyAK9o1hAo7sdhbRzOT4NR3kRAOpSqo9WsdKNl-rnkDrxbVU3YKTpjpNQvo0Qc70-5amXd8U-rpqHFVNd,Jacques-Olivier DAVID
apply_google_shadow,User approved green rows,8231,verified,rules-yes,unique name matches + same city,Kifolie,"112, boulevard de Belleville, Paris, 75020, France",Paris,France,FR,48.8710532,2.3784025,ChIJncCMC-Zt5kcRvSArvQS8cj8,Kifolie,"112 Bd de Belleville, 75020 Paris, France",48.8710265,2.3784878,OPERATIONAL,restaurant,asian_restaurant;restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=4571923300274086077&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,01 47 97 53 13,3.8,354,Monday: 10:00 AM – 10:00 PM | Tuesday: 10:00 AM – 10:00 PM | Wednesday: 10:00 AM – 10:00 PM | Thursday: 10:00 AM – 10:00 PM | Friday: 10:00 AM – 3:00 PM | Saturday: Closed | Sunday: 10:00 AM – 10:30 PM,yes,places/ChIJncCMC-Zt5kcRvSArvQS8cj8/photos/AaVGc3mnZVMJCVvw2QFVE03zibsOjWdICd2hAlZWdJHFaygbm1SPs1VPQlaoZdoov-6E42GJ5xpBfKiuf1ofL-13XscTrvM3FibY5YjO3XJ62qpdWrCErs3H9-zE1N1TeqKO2xhnf-OycjImm3J5eAw2DnaC23o2kcOTWrOjsOvfMqDcOkYfm5B88av0Xq75upPyVgjuFXrc6q5ZzkNVwrTDsm6-juqRj6duUaa2QnUsAes44MhTIxUi8NSHokWWiEWtQbkqmC2tTudGgX-PO8o7-DSVKxNDwTnDL8drkiaqAjwzsPSeL9njk0Qh3biGMzNRwFGAZJ1sEr1GaaKi1tVBeRUFWVcoTP9qWK-FjM6jt-Fc0QukFkgioPPHyDtw3ypi8qr55xhDTlBizxsFpTPVVs3LBqqIzCHbOMvWjG6UMEY,B YD
apply_google_shadow,User approved green rows,8232,verified,rules-yes,unique name matches + same city,Korcarz,"29 rue des Rosiers, Paris, 75004, France",Paris,France,FR,48.8576962,2.3582644,ChIJ2dCU8AJu5kcRP8SazmkIWbI,Korcarz,"29 Rue des Rosiers, 75004 Paris, France",48.857718,2.3581971999999998,OPERATIONAL,bakery,bakery;food_store;store;restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=12851312262209258559&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,01 42 77 39 47,4,744,Monday: 9:00 AM – 8:00 PM | Tuesday: 9:00 AM – 8:00 PM | Wednesday: 9:00 AM – 8:00 PM | Thursday: 9:00 AM – 8:00 PM | Friday: 8:00 AM – 3:00 PM | Saturday: Closed | Sunday: 9:00 AM – 8:00 PM,yes,places/ChIJ2dCU8AJu5kcRP8SazmkIWbI/photos/AaVGc3l17Mnr-SYvJ8-m9FSHzqCwd7IV53FzgE6HtAt6IsvHQHegUSC4sFp1FgcwAeieYlNqaXTgfBBGUQ1LWJoHp2V9EEwX-uPlBRBZM2UPCdFuLKjGz5UuOpk0DfNz_pQBiAYH0J5nNdKbeDLcfkbgYOXZ3RMvwGOtSqELoG56q_AulqEPT1Ed5B0evvhApjxRNQ0qT7fM82I6XlLY0PTZ8BLjcekeofDI3RgLYu5kgOIp1R0sDOwmCVGCNWentCk-HLqGP23UIV9raVq3eH4JsY96s6xD1kymArbg7pDdVfygMoPkdksFEl1AlO0-2_R9nfq_z4Quzk8iQ88LpSznRh5eFurq9jkcxnEzgjhr5klfMsnZN1fZJt2KUKvK-sC-SiuEnryXJuKOEoo0elz9T074hKGNDI4yKqQr-LfkMw2f3g,Korcarz
